index,name,artist,spotify_preview_url,tags,year,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,speed,song
31170,Too Tough to Die,Martina Topley-Bird,https://p.scdn.co/mp3-preview/419ea2c807ab53024e6c96264583fbd8ab084523?cid=774b29d4f13844c495f206cafdad9c86,"['female vocalists', 'trip hop']",2003,0.526,0.792,0.7493661538461538,Minor,0.0677,0.426,0.00286,0.357,0.746,0.7215684135404309,Too Tough to Die (Martina Topley-Bird)
3420,She Moves She,Four Tet,https://p.scdn.co/mp3-preview/53de100ade4bc51b17b0a9903c93641f0c47d6ad?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'ambient', 'experimental', 'instrumental', 'chillout', 'trip hop', 'downtempo', 'idm']",2003,0.791,0.939,0.8216615384615386,Minor,0.0611,0.0192,0.909,0.0703,0.524,0.5181164855245394,She Moves She (Four Tet)
32174,Ghost Trains,Erlend Øye,https://p.scdn.co/mp3-preview/d23171368037428d4d2c6436296b8e8de6fa46d1?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'chillout', 'electro', 'downtempo']",2003,0.81,0.676,0.7130092307692308,Minor,0.0514,0.00631,0.7,0.073,0.568,0.5590768797189002,Ghost Trains (Erlend Øye)
3805,Jaws Theme Swimming,Brand New,https://p.scdn.co/mp3-preview/447f8d7f459c22e0d41b634db48c9504e7a375e3?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'punk', 'indie rock', 'emo', 'love', 'screamo']",2003,0.555,0.559,0.7300676923076923,Major,0.0321,0.00669,0.0,0.106,0.638,0.6426477206092921,Jaws Theme Swimming (Brand New)
43071,Whip,Nasum,https://p.scdn.co/mp3-preview/835e7645fd3ab1a5623b04e9ae1153459ebe99ef?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'grindcore']",2003,0.224,0.977,0.7388061538461538,Minor,0.155,1.11e-06,0.878,0.212,0.225,0.4552326664939339,Whip (Nasum)
11807,This Apparatus Must Be Unearthed,The Mars Volta,https://p.scdn.co/mp3-preview/e834336ee0d8b3cfff45503c22b81978fc986a79?cid=774b29d4f13844c495f206cafdad9c86,"['experimental', 'progressive rock', 'psychedelic']",2003,0.261,0.947,0.8353969230769231,Minor,0.228,0.00245,5.82e-05,0.0903,0.363,0.5646316019146064,This Apparatus Must Be Unearthed (The Mars Volta)
34315,Heavy Metal Breakdown,Grave Digger,https://p.scdn.co/mp3-preview/62595160412703222a33439b5dfa08295d2b0748?cid=774b29d4f13844c495f206cafdad9c86,"['heavy metal', 'power metal']",2003,0.366,0.973,0.7605169230769231,Major,0.14,9.3e-06,0.0638,0.281,0.271,0.41246766942584534,Heavy Metal Breakdown (Grave Digger)
37458,Autumn Harmony,For My Pain...,https://p.scdn.co/mp3-preview/b4f6d6e58c08dc3cd3baf84314bfae502a41384d?cid=774b29d4f13844c495f206cafdad9c86,"['gothic metal', 'gothic']",2003,0.27,0.83,0.7728738461538461,Major,0.0394,4.68e-05,0.683,0.365,0.387,0.602491897469465,Autumn Harmony (For My Pain...)
31120,Hearts And Flowers,Lamb,https://p.scdn.co/mp3-preview/70a68486323ba22795d90954aaba8d40d6e6dc54?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'chillout', 'trip hop', 'downtempo', 'lounge']",2003,0.255,0.403,0.608763076923077,Major,0.0502,0.234,0.00752,0.0976,0.0515,0.3193828894555736,Hearts And Flowers (Lamb)
27632,Schreie hinter Glas,Dritte Wahl,https://p.scdn.co/mp3-preview/56e925fad70042e01c9056d9555396735449e529?cid=774b29d4f13844c495f206cafdad9c86,"['punk', 'german', 'ska']",2003,0.317,0.98,0.80736,Minor,0.0732,0.0133,0.00965,0.11,0.152,0.6539253521702963,Schreie hinter Glas (Dritte Wahl)
49016,The Question,Absurd Minds,https://p.scdn.co/mp3-preview/38ee86b68c26ec8ac4c72f0e353d74548dd81190?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'industrial', 'synthpop']",2003,0.668,0.796,0.7537723076923077,Major,0.0799,0.0123,0.0188,0.101,0.908,0.4090084684512689,The Question (Absurd Minds)
26918,Kiss the Dawn,Guano Apes,https://p.scdn.co/mp3-preview/efb799cedc778b224ad46b0949dcd4b607299457?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'female vocalists', 'alternative rock', 'german', 'nu metal']",2003,0.42,0.789,0.7481599999999999,Major,0.0976,0.0142,2.88e-06,0.111,0.149,0.3443382289436482,Kiss the Dawn (Guano Apes)
41602,Sweet Child,Micatone,https://p.scdn.co/mp3-preview/21508537193c583411f38ce38422d8ae408d5b16?cid=774b29d4f13844c495f206cafdad9c86,['lounge'],2003,0.68,0.658,0.6736984615384616,Major,0.0338,0.171,0.0107,0.159,0.455,0.5910278963421564,Sweet Child (Micatone)
17935,Harmonium,Anathema,https://p.scdn.co/mp3-preview/7f38d0750830925e634c7bfa4e135748bd814819?cid=774b29d4f13844c495f206cafdad9c86,"['progressive rock', 'progressive metal', 'doom metal']",2003,0.364,0.518,0.6587815384615384,Major,0.0354,0.0715,0.0138,0.0923,0.0353,0.5729318660139187,Harmonium (Anathema)
39476,Peace the Fuck Out,Travis,https://p.scdn.co/mp3-preview/2c17c64c0ad0eff2e067ebc43149d032cfb940ca?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'british', 'britpop']",2003,0.455,0.869,0.7522707692307692,Major,0.0485,0.0875,0.0,0.696,0.549,0.5121026578118395,Peace the Fuck Out (Travis)
49729,Warum?,Die Apokalyptischen Reiter,https://p.scdn.co/mp3-preview/f59b33bf947008f939becf30f6d37307c8d9355e?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'death metal', 'melodic death metal']",2003,0.437,0.872,0.8127261538461538,Major,0.0456,0.000236,9.38e-06,0.38,0.198,0.40001272767769885,Warum? (Die Apokalyptischen Reiter)
4062,Under A Killing Moon,Thrice,https://p.scdn.co/mp3-preview/62edb20e5ca851f5eef68ecd2a67d3b23f2b0723?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'metal', 'experimental', 'punk', 'hard rock', 'progressive rock', 'hardcore', 'punk rock', 'metalcore', 'emo', 'post hardcore', 'screamo']",2003,0.414,0.988,0.8225476923076922,Major,0.0786,7.12e-06,0.44,0.0709,0.489,0.840913119962908,Under A Killing Moon (Thrice)
9495,Nudnik Headache,Jonny Greenwood,https://p.scdn.co/mp3-preview/0dfbb561c146e9b3ca65eb1fa693fb37ae5a7a8f?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'jazz', 'experimental', 'instrumental', 'noise', 'avant garde']",2003,0.754,0.923,0.6209230769230769,Major,0.0548,0.664,0.92,0.22,0.0348,0.695435763865214,Nudnik Headache (Jonny Greenwood)
39812,Expire,Antimatter,https://p.scdn.co/mp3-preview/b345f49a37b546ae2c85f93445546b6629a66b00?cid=774b29d4f13844c495f206cafdad9c86,"['trip hop', 'dark ambient']",2003,0.461,0.487,0.6822892307692308,Major,0.0355,0.247,0.131,0.464,0.0538,0.7835703863304742,Expire (Antimatter)
13013,Explode,Nelly Furtado,https://p.scdn.co/mp3-preview/49cef602bf8fe6130c526f29daa28b1449ec4d6f?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'folk']",2003,0.689,0.948,0.8285046153846154,Minor,0.0653,0.016,0.127,0.213,0.547,0.6064829335478856,Explode (Nelly Furtado)
26239,April 5th,Talk Talk,https://p.scdn.co/mp3-preview/f940d248965f4ad4de2277741dd9475a86138510?cid=774b29d4f13844c495f206cafdad9c86,"['rock', '80s', 'post rock', 'new wave', 'synthpop']",2003,0.515,0.246,0.49646769230769233,Major,0.0407,0.421,0.246,0.343,0.188,0.35015205029250934,April 5th (Talk Talk)
7499,In My Time of Need,Opeth,https://p.scdn.co/mp3-preview/2ccdb68ff0333dcaa0ea2f9c5e0dabb4a95751c6?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'progressive rock', 'death metal', 'progressive metal', 'beautiful']",2003,0.473,0.607,0.7660061538461539,Minor,0.0286,0.00149,0.104,0.157,0.167,0.6245198710868073,In My Time of Need (Opeth)
8492,Vodevil,Marilyn Manson,https://p.scdn.co/mp3-preview/a52651bcd685911177c71bde185674471026abbf?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'heavy metal', 'industrial']",2003,0.551,0.922,0.7949292307692307,Major,0.0774,0.000334,0.00028,0.241,0.151,0.44109130745069164,Vodevil (Marilyn Manson)
30072,Three Little Birds,Bob Marley & The Wailers,https://p.scdn.co/mp3-preview/88533fdca0390a0d8f7130b3a681aff886fc1e85?cid=774b29d4f13844c495f206cafdad9c86,"['reggae', '70s', 'mellow']",2003,0.826,0.49,0.6558030769230769,Major,0.0676,0.00916,4.41e-06,0.0415,0.627,0.33694708467996715,Three Little Birds (Bob Marley & The Wailers)
33807,If I Fall Youre Going Down With Me,Dixie Chicks,https://p.scdn.co/mp3-preview/a562bc12441f8de19cf91c104d70f2b8ece8fd17?cid=774b29d4f13844c495f206cafdad9c86,['country'],2003,0.591,0.878,0.7602461538461538,Major,0.0428,0.123,0.0,0.976,0.561,0.5618724232134659,If I Fall Youre Going Down With Me (Dixie Chicks)
30145,The Hook Up,Britney Spears,https://p.scdn.co/mp3-preview/76bf20743c44befb2e528da57f2eae2cacc57bed?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'female vocalists', 'dance', 'reggae']",2003,0.684,0.799,0.837636923076923,Major,0.0995,0.144,0.0,0.0722,0.838,0.7818612410394876,The Hook Up (Britney Spears)
36855,Je Danse Donc Je Suis,Brigitte Bardot,https://p.scdn.co/mp3-preview/d86651f01a480981f3c33ec913b8b6ef13aa734a?cid=774b29d4f13844c495f206cafdad9c86,"['pop', '60s', 'french']",2003,0.672,0.582,0.6537846153846154,Major,0.0296,0.327,0.0,0.151,0.937,0.603019186974131,Je Danse Donc Je Suis (Brigitte Bardot)
40357,Careless Whispers,Tim Hecker,https://p.scdn.co/mp3-preview/c264eef2d9f333968e3e25896f6ceaa7a3dd7b9f?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'ambient', 'noise']",2003,0.177,0.171,0.16,Major,0.0865,0.9,0.886,0.147,0.0399,0.7746246471478638,Careless Whispers (Tim Hecker)
47540,Sept,Sweet Trip,https://p.scdn.co/mp3-preview/114872594a4d572ffb41c6bfef783a7428ee107f?cid=774b29d4f13844c495f206cafdad9c86,,2003,0.528,0.459,0.6759384615384616,Minor,0.0365,0.55,0.0273,0.115,0.641,0.7412144931884197,Sept (Sweet Trip)
44463,For Your Pleasure,Roxy Music,https://p.scdn.co/mp3-preview/7cf7d226567ef93861474ebb628897ac06a5b923?cid=774b29d4f13844c495f206cafdad9c86,"['rock', '70s', 'avant garde']",2003,0.516,0.663,0.6718276923076922,Major,0.036,0.257,0.446,0.387,0.463,0.6652938957148637,For Your Pleasure (Roxy Music)
25622,Yanko Pitch,Infected Mushroom,https://p.scdn.co/mp3-preview/5b59c7364f626331b79d7c1387f37c6f2b4842af?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'psychedelic', 'trance', 'techno']",2003,0.721,0.882,0.66432,Major,0.0622,0.00176,0.846,0.148,0.618,0.6591164264317502,Yanko Pitch (Infected Mushroom)
27250,Scheinwerfer,Beginner,https://p.scdn.co/mp3-preview/7c1d5c0d05448f640d184ce0253138e10b387c95?cid=774b29d4f13844c495f206cafdad9c86,"['german', 'hip hop']",2003,0.636,0.834,0.7495876923076923,Minor,0.183,0.0362,0.0,0.372,0.749,0.4397458100939575,Scheinwerfer (Beginner)
13431,In the Shadows,Story of the Year,https://p.scdn.co/mp3-preview/869a73b57d332749172028eb209ce063f91fb735?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'punk', 'hardcore', 'punk rock', 'emo', 'post hardcore', 'screamo']",2003,0.314,0.95,0.8087138461538461,Minor,0.182,0.000967,1.57e-05,0.107,0.338,0.8816735077934298,In the Shadows (Story of the Year)
15778,Allegiance,Dimmu Borgir,https://p.scdn.co/mp3-preview/a8dc1d4323b914362cfe93fc6e3ea1ae4928ac54?cid=774b29d4f13844c495f206cafdad9c86,['black metal'],2003,0.189,0.977,0.8062769230769231,Major,0.139,0.000252,0.179,0.254,0.039,0.5385716818262399,Allegiance (Dimmu Borgir)
22299,The War Inside,Mushroomhead,https://p.scdn.co/mp3-preview/0b0159396994036fe9fe2a9b0c54411a976f1f13?cid=774b29d4f13844c495f206cafdad9c86,"['alternative', 'metal', 'industrial', 'metalcore', 'nu metal']",2003,0.597,0.987,0.805956923076923,Minor,0.108,6.32e-05,3.46e-05,0.219,0.618,0.5143481838058485,The War Inside (Mushroomhead)
7954,Purify,Metallica,https://p.scdn.co/mp3-preview/57c7e02bda7ad7a0790b4401a6d71926eb3564c1?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'hard rock', 'heavy metal', 'thrash metal']",2003,0.506,0.988,0.8364307692307692,Major,0.0733,0.00213,0.00399,0.296,0.235,0.4797016268699459,Purify (Metallica)
15138,Last Chance,Jet,https://p.scdn.co/mp3-preview/ff349159ff28af7023d6cfe8d0ab022c74712175?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'hard rock']",2003,0.55,0.901,0.8111999999999999,Minor,0.0767,0.000512,0.00365,0.296,0.742,0.6680803480110732,Last Chance (Jet)
31179,Detchibe,Prefuse 73,https://p.scdn.co/mp3-preview/1e74c8b22de565e11b25e7dcbbc98b3d8630cd1e?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'trip hop', 'downtempo', 'idm']",2003,0.737,0.543,0.8002707692307693,Minor,0.0512,0.15,0.00977,0.134,0.763,0.4365729818676049,Detchibe (Prefuse 73)
33157,This Ones For The Girls,Martina McBride,https://p.scdn.co/mp3-preview/59e1a5d2c8411ec9d646b70edef7493f59243d33?cid=774b29d4f13844c495f206cafdad9c86,"['female vocalists', 'country']",2003,0.613,0.801,0.8046276923076924,Major,0.0354,0.0626,1.15e-05,0.124,0.609,0.5771365452537126,This Ones For The Girls (Martina McBride)
43246,Ironical Communion (Amber),Ephel Duath,https://p.scdn.co/mp3-preview/7e10df4ab956a386b4a09879f9722a83e16c2db6?cid=774b29d4f13844c495f206cafdad9c86,"['progressive metal', 'grindcore']",2003,0.344,0.683,0.7236676923076923,Minor,0.0494,0.00336,0.702,0.0526,0.313,0.47016950539335345,Ironical Communion (Amber) (Ephel Duath)
7447,Coma White,Marilyn Manson,https://p.scdn.co/mp3-preview/54848e22eec2ef69e0c0382339cb747fc84f94c2?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'metal', 'alternative rock', 'industrial', '90s']",2003,0.489,0.719,0.7819569230769231,Minor,0.029,0.0262,0.000443,0.243,0.142,0.3774483733573341,Coma White (Marilyn Manson)
14663,December 4th,Jay-Z,https://p.scdn.co/mp3-preview/5920c55d00fb7ade65e1f4860b7feff8d2698725?cid=774b29d4f13844c495f206cafdad9c86,"['rap', 'hip hop']",2003,0.642,0.815,0.8301784615384615,Major,0.246,0.031,0.0,0.373,0.512,0.40577200183642204,December 4th (Jay-Z)
13580,Out of Control,Rancid,https://p.scdn.co/mp3-preview/8c1cf2cdb9133641f89df0dd62c27619b51aaa6b?cid=774b29d4f13844c495f206cafdad9c86,"['punk', 'punk rock']",2003,0.57,0.986,0.8610215384615384,Major,0.0585,0.000813,0.0,0.0618,0.627,0.6196242607719337,Out of Control (Rancid)
13321,In This Diary,The Ataris,https://p.scdn.co/mp3-preview/58680c69fd635eb831645429322214834f8b1e45?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'punk', 'punk rock', 'american', 'emo', 'love', '00s', 'grunge']",2003,0.566,0.832,0.7993846153846155,Major,0.0603,0.00505,0.0,0.127,0.86,0.7956071329542304,In This Diary (The Ataris)
34729,Leave Right Now,Will Young,https://p.scdn.co/mp3-preview/d889706d9c14b475b11a10f26129b2f3b7a7e420?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'male vocalists', '00s', 'britpop']",2003,0.64,0.449,0.7001846153846154,Major,0.0385,0.149,0.0,0.108,0.391,0.37262549262931094,Leave Right Now (Will Young)
45597,Oracle of Delphi,Cusco,https://p.scdn.co/mp3-preview/188dfc538a08b38e4dcc2638eea16096ed2901bf?cid=774b29d4f13844c495f206cafdad9c86,['new age'],2003,0.591,0.821,0.7548307692307692,Major,0.0294,0.294,0.919,0.109,0.586,0.5908187987799612,Oracle of Delphi (Cusco)
5816,The Immortals,Kings of Leon,https://p.scdn.co/mp3-preview/438306cde3a9e3cbe32492d24ebc15b313def64f?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie', 'alternative rock', 'indie rock', 'american']",2003,0.344,0.812,0.7944123076923076,Major,0.0704,0.00438,3.56e-05,0.134,0.374,0.5839549440209462,The Immortals (Kings of Leon)
31835,Love and Death,The Stills,https://p.scdn.co/mp3-preview/77dc42f537a1e7b64472d5d529a9c5dd62b333cc?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'post punk']",2003,0.463,0.87,0.8024369230769232,Minor,0.0354,1.98e-05,0.0405,0.0952,0.591,0.63639297614015,Love and Death (The Stills)
41,Time Is Running Out,Muse,https://p.scdn.co/mp3-preview/b326e03624cb098d8387e17aa46669edac0d025a?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie', 'alternative rock', 'indie rock', 'progressive rock', 'british']",2003,0.575,0.854,0.7722092307692308,Minor,0.0527,0.00246,0.00206,0.122,0.443,0.5374034628374539,Time Is Running Out (Muse)
18851,The Link,Gojira,https://p.scdn.co/mp3-preview/acaebb9ba60c9d9c747e7cfb214f9c5aa95b9256?cid=774b29d4f13844c495f206cafdad9c86,"['death metal', 'industrial', 'thrash metal', 'progressive metal']",2003,0.312,0.946,0.7829661538461539,Major,0.0403,0.0132,0.00251,0.0741,0.142,0.41520866573027326,The Link (Gojira)
38607,Cool #9,Joe Satriani,https://p.scdn.co/mp3-preview/531d01cdc58297c021c227c5579dde99c492bcd2?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'instrumental', 'guitar']",2003,0.65,0.605,0.7247753846153846,Major,0.0286,0.103,0.374,0.182,0.506,0.4246726032191933,Cool #9 (Joe Satriani)
10976,In Church,M83,https://p.scdn.co/mp3-preview/890ee970289ec738e1334c494781c6632cf53893?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'ambient', 'experimental', 'instrumental', 'chillout', 'post rock', 'beautiful', 'french']",2003,0.141,0.106,0.7465846153846153,Major,0.0443,0.166,0.943,0.275,0.0614,0.3453882623538022,In Church (M83)
44898,Rolf Royce,Tosca,https://p.scdn.co/mp3-preview/899e339b89134311cc9b9cdd199bafa08d62acb9?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'chillout', 'downtempo', 'drum and bass']",2003,0.759,0.931,0.72992,Minor,0.0559,0.117,0.911,0.149,0.35,0.5000022727995891,Rolf Royce (Tosca)
38374,You & A Promise,Howie Day,https://p.scdn.co/mp3-preview/9b3d7650f4593386ad522f7d3d23b146d990a3a8?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'singer songwriter', 'acoustic', 'guitar']",2003,0.562,0.684,0.7122953846153846,Major,0.0285,0.0656,0.0321,0.111,0.471,0.40467651243448655,You & A Promise (Howie Day)
18891,Graves Of The Fathers,Cryptopsy,https://p.scdn.co/mp3-preview/a8313809755a5fa033914e4d03ec2ebd5f172a18?cid=774b29d4f13844c495f206cafdad9c86,"['death metal', 'grindcore']",2003,0.321,0.955,0.6802461538461538,Major,0.157,7.44e-05,0.476,0.874,0.102,0.5118662866545753,Graves Of The Fathers (Cryptopsy)
16386,Bleached Bones,Marduk,https://p.scdn.co/mp3-preview/255b2fad0cf25da15ca893e1c29125956166eefd?cid=774b29d4f13844c495f206cafdad9c86,['black metal'],2003,0.188,0.872,0.8056123076923077,Major,0.0752,2.33e-06,0.921,0.0856,0.251,0.5703772392757952,Bleached Bones (Marduk)
1977,Son et Lumiere,The Mars Volta,https://p.scdn.co/mp3-preview/a663b7521abd235f24046c7a9a8c92a36e485b7b?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'alternative rock', 'experimental', 'progressive rock', 'psychedelic']",2003,0.426,0.518,0.568196923076923,Minor,0.0359,0.329,9.88e-05,0.115,0.32,0.39417617833294694,Son et Lumiere (The Mars Volta)
36538,The Love Gang,The Raveonettes,https://p.scdn.co/mp3-preview/976c408c335675186b1fe81327ecb1afdce520ba?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie rock', 'psychedelic rock', '00s']",2003,0.565,0.662,0.7567261538461538,Major,0.0268,0.000845,0.000137,0.0882,0.756,0.4910883528112258,The Love Gang (The Raveonettes)
30937,Bad Weather,High Tone,https://p.scdn.co/mp3-preview/2827ff50ac998de85c34ba69c7e9ec3f7a001873?cid=774b29d4f13844c495f206cafdad9c86,"['reggae', 'drum and bass']",2003,0.494,0.815,0.6956307692307692,Major,0.0957,0.00922,0.776,0.832,0.461,0.3825894460278282,Bad Weather (High Tone)
42889,Flowers And Razorwire,Converge,https://p.scdn.co/mp3-preview/aa1edb38d17fdaa4eaff8961eda50a5fc92db3cf?cid=774b29d4f13844c495f206cafdad9c86,"['hardcore', 'metalcore', 'grindcore']",2003,0.298,0.927,0.8060307692307692,Minor,0.142,0.000242,0.00667,0.334,0.195,0.6262790179687535,Flowers And Razorwire (Converge)
34084,The Glow Of The Setting Sun,Nightrage,https://p.scdn.co/mp3-preview/0241c2e4daa69c2a39969f4a8bd56823b1432d6b?cid=774b29d4f13844c495f206cafdad9c86,['melodic death metal'],2003,0.385,0.964,0.8068676923076922,Minor,0.104,2.29e-05,0.00261,0.184,0.286,0.6815625951734827,The Glow Of The Setting Sun (Nightrage)
14978,Happy Valentines Day,OutKast,https://p.scdn.co/mp3-preview/b0bbe559c2ade390578ef55d862872f103874c6f?cid=774b29d4f13844c495f206cafdad9c86,"['soul', 'rap', 'hip hop', 'funk']",2003,0.658,0.912,0.8026830769230769,Major,0.195,0.0224,0.00928,0.067,0.718,0.90959712354484,Happy Valentines Day (OutKast)
171,Riders on the Storm,The Doors,https://p.scdn.co/mp3-preview/7056ed24ec1243d5036aa15155e89498e1f8e0f8?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'classic rock', 'psychedelic', '70s', '60s', 'psychedelic rock', 'blues rock']",2003,0.377,0.0952,0.30599384615384617,Minor,0.0337,0.948,0.833,0.091,0.261,0.47134226998131756,Riders on the Storm (The Doors)
38180,Summoning of the Muse,Dead Can Dance,https://p.scdn.co/mp3-preview/4283a662c109db17fa9319a49f4e5c5093ed2825?cid=774b29d4f13844c495f206cafdad9c86,"['ambient', 'gothic', 'dark ambient']",2003,0.316,0.36,0.6669538461538461,Minor,0.0351,0.112,0.0539,0.369,0.0411,0.5132026928129532,Summoning of the Muse (Dead Can Dance)
27001,No Matter What You Do,Benny Benassi,https://p.scdn.co/mp3-preview/7146600fd237459a56870453c3ffeb4310714db5?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'dance', 'german', 'trance', 'house', 'techno', 'electro']",2003,0.747,0.782,0.8540061538461539,Minor,0.0797,0.399,1.7e-05,0.183,0.725,0.5911733555158574,No Matter What You Do (Benny Benassi)
46039,I Love You Cause I Have To,Dogs Die in Hot Cars,https://p.scdn.co/mp3-preview/fac0f95c6ae3b88c058553ce2305d12b288f15c3?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'indie rock', 'ska']",2003,0.56,0.936,0.7892923076923076,Minor,0.0369,0.00836,2.53e-06,0.0498,0.838,0.7221366134377003,I Love You Cause I Have To (Dogs Die in Hot Cars)
25506,Blink,Infected Mushroom,https://p.scdn.co/mp3-preview/2624e81e1057393308e01cb7905c8a05e5429da1?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'psychedelic', 'trance', 'trip hop', 'synthpop']",2003,0.598,0.597,0.652036923076923,Minor,0.0413,0.369,0.0746,0.393,0.718,0.7092407485692727,Blink (Infected Mushroom)
42726,Greed Killing,Napalm Death,https://p.scdn.co/mp3-preview/1da4b04c77b1828e844b095e29f6b53c069e8c00?cid=774b29d4f13844c495f206cafdad9c86,"['death metal', 'grindcore']",2003,0.313,0.992,0.8191261538461538,Major,0.225,0.000262,0.00766,0.221,0.169,0.5396398976331065,Greed Killing (Napalm Death)
